param_1,param_2,param_3,param_4,param_5,param_6,param_7,param_8,param_9,param_10,param_11,param_12,param_13,param_14,param_15,param_16,param_17,param_18,param_19,k,ID
0.18926,2.34599,0.10883,2.0857,1.31415,1.5372,1.35545,1.45766,1.80758,1.69398,0.92587,0.66772,0.10224,0.49991,2e-05,0.00042,1.35441,1.46089,0.09799,0.01871,672
0.16883,1.67391,0.57601,2.01016,1.21974,2.12512,0.10154,2.19097,1.19376,1.03619,1.15548,0.48886,0.0066,0.74859,0.00338,0.00274,1.43775,0.53857,0.00399,0.03025,673
0.23789,2.3232,0.0162,1.77672,1.59918,1.65977,0.81357,2.15118,1.2793,0.95461,1.17903,0.47531,0.01375,0.77923,0.00638,0.00017,1.57066,0.00092,0.00546,0.02126,674
0.19478,1.33816,0.0116,1.89932,0.97532,1.9923,0.86248,1.83455,2.33207,1.3555,1.62173,0.28512,0.01703,0.8158,0.00195,0.0,1.69468,1.37464,0.00011,0.05109,675
0.08927,1.77284,9e-05,1.7349,1.07573,2.1245,0.60391,1.99218,1.61773,1.12998,1.39469,0.43762,0.11563,0.76645,0.00114,0.0038,1.40415,0.66512,0.00574,0.03084,676
0.27961,1.49423,0.00192,1.94199,1.20334,1.80673,0.7875,2.10046,1.90566,1.37573,1.49889,0.43864,0.31408,0.7459,0.00743,0.01634,1.80984,1.01352,0.00967,0.06606,677
0.05043,1.34277,1e-05,1.11456,0.73498,0.87986,1.08524,0.71525,1.01845,1.42461,1.11223,0.62013,0.17476,0.56769,0.00248,0.01399,0.90867,1.6092,0.05539,0.02446,678
0.25538,2.27218,0.00307,1.89813,1.30078,1.00794,1.48405,2.09263,1.90913,1.00957,1.18318,0.51824,0.10537,0.72626,0.00037,0.0078,1.20368,0.13506,0.00901,0.03002,679
0.17565,1.24025,0.05088,1.33099,1.04133,0.97441,0.89726,1.05607,1.47597,1.63487,1.17881,0.5278,0.08955,0.70581,0.00311,0.00087,1.61644,2.19762,0.00968,0.01603,680
0.25335,0.94106,0.00089,1.60398,0.62576,1.76578,0.93544,1.24277,2.47189,1.4191,1.81376,0.35073,0.11535,1.03897,0.0359,0.00034,1.31485,2.13065,0.01187,0.06848,681
0.36749,1.375,0.00874,1.76012,1.16375,1.98741,0.47139,2.07223,1.98804,1.18769,1.43833,0.41145,0.08263,0.93127,0.03987,8e-05,1.88991,1.18823,0.00058,0.02326,682
0.05835,1.43448,0.12741,2.04157,0.82844,1.66508,0.78467,1.47389,2.45409,1.41614,1.15587,0.49724,0.0544,0.77817,0.03007,4e-05,1.56429,1.97534,0.05149,0.01845,683
0.11476,1.87747,0.58381,2.23205,0.93282,2.02423,0.27384,2.2328,1.26153,0.85504,1.27167,0.49928,0.15487,0.58424,0.00013,0.00029,0.87964,0.12015,0.05852,0.0464,684
0.24844,0.89565,0.0207,1.94224,1.07039,1.19215,0.0085,2.36121,2.0388,1.15557,1.27418,0.46225,0.00433,0.8877,0.02554,0.00218,2.2907,1.9342,0.00767,0.08006,685
0.3595,1.17384,0.00402,1.74534,1.23755,1.80794,0.26413,1.80697,2.03494,1.51907,1.1954,0.47091,0.00074,0.8043,6e-05,0.00114,2.21655,2.23531,0.00426,0.02236,686
0.05109,1.62873,0.00153,1.99146,1.37677,1.71463,0.42702,1.98152,1.65884,1.46142,1.41458,0.39683,0.13029,1.05204,0.10712,0.00373,2.147,1.51808,0.0117,0.05625,687
0.09478,1.95603,0.01081,2.37249,0.95857,1.00266,0.8009,2.05667,2.04647,0.55837,1.01888,0.54764,0.0068,0.66093,0.00692,0.00035,1.5026,0.40979,0.05027,0.03178,688
0.16136,1.32454,0.00265,1.98533,1.04983,2.02867,0.2846,2.11411,2.11813,1.62632,1.25822,0.5418,0.15669,0.75855,0.02792,0.00133,1.84606,2.05728,0.07073,0.05721,689
0.0793,1.90278,0.02211,1.89497,1.0704,1.82863,0.81534,1.80147,1.56641,1.28215,1.20611,0.49534,0.07692,0.78092,0.01382,0.00241,1.22411,0.79298,0.01684,0.04256,690
0.29702,2.03708,1e-05,2.00823,1.49633,1.1342,1.27129,2.73431,2.0443,1.2811,1.18663,0.48563,0.01445,0.78876,0.01265,0.00028,1.50466,0.16697,0.0142,0.07142,691
0.08107,1.64436,0.00982,1.60011,1.25038,1.59525,1.23139,2.44598,2.67054,1.71947,1.31809,0.44487,0.06429,0.80233,0.00698,1e-05,1.7756,1.55985,0.00579,0.00848,692
0.30952,1.9576,0.00249,1.87964,1.77547,1.61035,0.4996,1.62471,1.11929,1.12355,1.09481,0.47878,0.01029,0.77145,0.00794,0.00098,2.35515,0.8784,0.00025,0.01096,693
0.07216,1.77643,0.0963,2.04105,0.97576,2.14462,1.05217,2.18174,2.05543,1.26041,1.49236,0.4051,0.09919,0.94009,0.07274,0.00011,1.14625,0.37157,0.06017,0.06085,694
0.31128,1.41286,0.00806,2.12576,1.01755,0.84926,0.39391,1.36008,1.09289,0.5226,1.08838,0.48745,0.01038,0.58601,0.0004,0.00148,1.70963,0.56805,0.08312,0.04937,695
0.05092,2.01852,0.00025,2.04741,1.22754,2.23377,0.90877,1.29088,1.70042,1.62514,1.20502,0.48559,0.04201,0.7405,0.00155,8e-05,1.65475,1.56084,0.0195,0.02016,696
0.2792,1.17099,3e-05,1.80597,1.13714,1.08046,0.54821,1.89918,2.14347,1.23553,1.44083,0.34009,0.00079,0.81068,0.00028,4e-05,2.08922,1.81092,8e-05,0.04022,697
0.1128,1.4749,0.01545,1.7869,1.25402,2.12828,0.85786,1.66035,2.31904,1.72854,1.61271,0.35463,0.01655,0.86457,0.00041,0.00029,2.12564,2.21617,0.0,0.01446,698
0.24867,1.29742,1e-05,1.77391,0.93949,1.53371,0.41117,1.44654,1.46466,1.47089,1.21087,0.76409,0.47398,0.46937,0.00075,0.00041,1.50804,1.84628,0.17316,0.05452,699
0.09254,1.32295,0.00139,1.26507,0.73816,1.01289,1.09706,2.19203,1.74257,1.15634,1.37215,0.48006,0.11463,0.88408,0.04121,0.00024,0.81452,0.46648,0.01886,0.06356,700
0.32121,1.68462,0.00576,1.97746,1.35615,1.47789,1.08626,2.01951,2.39677,1.71328,1.18513,0.53165,0.1724,0.71954,0.01876,0.01162,1.98423,1.87201,0.04599,0.02969,701
0.07412,1.87669,0.00128,2.33333,1.28077,1.88682,0.21299,2.24839,1.33494,0.92433,1.28833,0.43622,0.02626,0.72077,0.00117,0.00038,1.77366,0.39309,0.01316,0.06785,702
0.23188,1.86591,0.08442,2.29706,1.66674,2.02207,0.77828,2.04312,2.35964,1.7157,1.26336,0.45118,0.00041,0.77016,0.00199,0.00025,2.44951,1.8073,0.00232,0.02151,703
0.1427,1.59649,0.01583,2.06229,1.48351,1.41554,0.3286,2.46098,2.08105,1.33623,1.14118,0.5039,0.01836,0.7282,0.00258,0.0,2.28834,1.42966,0.02549,0.03468,704
0.15114,1.18102,0.415,1.85571,1.26074,0.50719,0.39275,2.07988,2.17837,1.44648,1.02612,0.54957,0.04735,0.59327,0.01369,0.00062,2.01644,2.36816,0.09678,0.02471,705
0.05614,1.73584,0.0023,1.86724,1.42832,1.97713,0.6839,2.03773,2.06308,1.44477,1.35075,0.42084,0.06372,0.91135,0.03746,0.00052,2.22604,1.45302,0.00124,0.00514,706
0.26569,2.07238,0.00039,2.30414,1.34391,1.55538,1.6264,1.72005,2.46069,1.63207,1.48401,0.42354,0.07358,0.84593,0.00115,0.0,1.53573,1.15447,0.00435,0.05347,707
0.05885,1.7222,0.17683,1.7479,0.99901,1.2388,1.0895,1.12524,1.51269,1.64402,0.91234,0.54497,0.00024,0.63097,0.00078,0.00547,1.14251,1.58091,0.0389,0.03155,708
0.31527,1.21843,0.00161,1.44939,1.38074,1.65483,0.23076,2.24925,1.77924,1.80128,1.26662,0.52518,0.17788,0.70325,0.00157,0.00807,2.12635,2.18089,0.04929,0.0297,709
0.15152,2.2207,0.00148,1.82061,1.72231,1.23803,1.27623,1.70617,1.55962,1.45115,1.3516,0.46917,0.07609,0.83173,0.01434,6e-05,1.96183,0.94549,0.00099,0.02122,710
0.07583,0.89945,0.01913,1.546,0.56593,0.84161,0.34774,1.50034,1.95901,0.82849,1.30555,0.55252,0.22616,0.66951,0.0004,0.0,1.41893,1.7305,0.06475,0.03137,711
0.33135,1.4008,0.00221,1.73153,1.48331,1.60928,0.17295,2.23458,1.80452,1.72448,0.93605,0.56851,0.00088,0.58892,0.00045,0.00445,2.22625,2.12179,0.08252,0.03312,712
0.14763,2.23799,0.00232,1.90613,1.57714,1.88097,0.57666,2.30949,1.63684,0.92898,1.12653,0.49407,0.00955,0.7378,0.00282,0.00048,1.92899,0.27875,0.01363,0.00502,713
0.29129,1.98152,0.34828,2.27261,1.28368,1.41096,0.59548,1.81211,1.36878,1.20618,0.90798,0.58084,0.00012,0.61129,0.00155,3e-05,1.29799,0.80023,0.06706,0.04622,714
0.25703,1.64099,0.00436,2.16548,1.30933,0.73426,0.95839,1.91771,1.9816,1.00477,1.21165,0.49422,0.02323,0.76725,1e-05,0.00141,1.9025,0.92055,0.00586,0.05396,715
0.20644,2.119,0.0038,1.41539,1.41835,1.55438,1.62472,0.66442,1.00224,1.68507,1.58034,0.33985,0.00167,0.86761,0.00041,0.00076,1.20817,1.07966,0.00087,0.01494,716
0.08066,2.0323,0.03644,1.84777,1.59352,1.70035,1.26497,1.19378,1.58616,1.85926,1.43296,0.48061,0.0056,0.80858,0.01563,0.00254,1.89308,1.73199,0.02365,0.02416,717
0.3094,1.47829,0.01993,1.43383,0.98775,1.88447,1.07249,1.42388,1.57542,1.33148,1.67542,0.33749,0.14967,0.86594,0.03605,1e-05,1.22662,0.88717,0.00036,0.02689,718
0.40264,0.85332,0.00103,1.4408,0.79454,1.05494,0.54469,1.17862,1.58423,1.29379,1.19634,0.50816,0.00218,0.89426,0.08386,0.00068,1.44306,1.95963,0.09085,0.0719,719
0.15649,1.50659,0.00066,1.65225,1.25373,1.85099,1.02274,1.68544,2.35251,1.90985,1.38359,0.46266,0.09754,0.88802,0.05203,0.00079,2.0134,2.34487,0.02108,0.0055,720
0.16518,2.14512,0.00174,2.05261,1.70081,0.58609,1.1866,1.30947,1.27899,1.20582,1.09664,0.55946,0.00124,0.80153,0.0141,0.00154,1.82052,0.92102,0.02529,0.05213,721
0.06251,1.80561,6e-05,1.91829,1.59177,1.18083,0.56269,1.58704,1.41101,1.15741,1.17565,0.51418,0.07543,0.79403,0.04055,0.00071,2.43066,1.36954,0.07576,0.00899,722
0.11098,1.95138,0.01481,2.15156,1.41084,2.74105,0.53218,2.00719,2.1205,2.02342,1.13138,0.52776,0.07377,0.73764,0.02653,0.00188,1.96976,2.08372,0.04104,0.03263,723
0.29286,1.75982,0.01751,1.72935,1.34021,0.62147,1.11298,2.22695,1.94724,0.84819,1.22492,0.51839,0.17474,0.70816,0.00351,1e-05,1.68064,0.43038,0.03754,0.02045,724
0.27002,1.70222,0.01596,2.23996,0.81421,1.98251,0.98904,1.20801,2.30825,1.04619,1.32874,0.42304,0.03051,0.68014,0.0027,0.00088,1.52445,1.35136,0.04744,0.01884,725
0.12161,2.3064,0.00094,2.51112,1.34327,1.3018,1.33908,1.15512,1.98647,1.11122,1.53377,0.44903,0.1694,0.86593,0.01866,0.00153,2.04801,1.27438,0.00976,0.00516,726
0.35208,1.04445,0.04001,2.20739,0.91419,1.85055,0.02492,2.09956,2.51193,0.87887,1.46439,0.40701,0.07805,0.88164,0.02158,0.00035,2.18939,1.71302,0.00135,0.03473,727
0.07177,1.92869,0.07078,1.86599,0.7263,0.67836,1.68408,1.69526,2.09853,0.70545,1.36596,0.44722,0.06416,0.80098,0.00126,0.00622,0.75675,0.13893,0.00017,0.04488,728
0.32083,1.8321,0.00792,1.40132,1.04929,1.31115,0.85836,0.76238,0.65241,1.01169,1.50529,0.53692,0.3463,0.72769,0.00236,0.0026,0.9955,0.7222,0.00281,0.01675,729
0.45897,0.94578,0.00378,1.17202,0.98156,1.35993,0.76148,1.2566,1.65488,1.84418,1.55607,0.47018,0.30603,0.78746,0.0049,0.00033,1.47342,2.3498,0.02644,0.0337,730
0.10145,1.49748,2e-05,1.68466,1.02024,1.46814,1.05832,1.99946,2.56488,1.8018,1.14321,0.59013,0.2426,0.61511,0.00581,0.00086,1.62647,2.22118,0.07586,0.01962,731
0.0524,1.92295,0.00044,2.02517,1.44802,2.1151,0.70526,2.34629,2.59819,1.65654,1.10111,0.52343,0.05094,0.70389,0.00414,0.00074,2.20673,1.85242,0.03692,0.00565,732
0.15089,0.86309,0.3583,1.38065,0.68176,1.32285,0.32959,1.17927,1.91025,1.77964,1.21494,0.56487,0.1425,0.6167,0.00243,0.00386,1.26774,2.9591,0.09007,0.0088,733
0.26565,2.17775,0.04514,2.26938,1.44317,1.55583,0.82646,0.96072,1.2546,1.14551,1.12577,0.5088,0.00198,0.82239,0.03491,6e-05,2.04053,1.27597,0.02938,0.00535,734
0.10375,2.26402,0.00432,1.86866,1.20225,2.13705,0.52697,1.42372,0.88278,0.86541,1.29939,0.41404,0.0,1.18507,0.16115,0.00011,1.18837,0.15437,0.01136,0.01955,735
0.06274,1.30659,0.00083,1.94161,1.20947,1.22091,0.45808,1.97052,1.43612,0.87663,1.77754,0.23686,0.09562,0.81073,0.01455,0.00172,2.07119,0.6811,0.02234,0.07785,736
0.2504,2.19327,4e-05,2.00505,1.54039,2.07998,0.99791,1.25106,1.27189,1.44049,1.44288,0.35626,0.00324,1.00512,0.06319,0.00292,1.6555,0.8924,0.00016,0.03197,737
0.34478,1.39206,5e-05,2.03863,0.83597,0.5394,1.00529,1.67848,2.2725,0.52876,1.24215,0.46196,0.03546,0.76715,0.00315,1e-05,1.61067,0.87657,0.00657,0.03166,738
0.06043,2.03787,0.00148,2.32549,0.96086,1.01813,1.42384,1.84666,2.27224,1.09177,1.39143,0.58162,0.31081,0.48819,0.0002,0.00048,1.09075,0.63002,0.11043,0.07392,739
0.16353,2.01641,0.01706,2.59626,1.24133,0.98714,1.19163,1.5312,2.08141,1.17376,1.4528,0.58445,0.3265,0.69957,0.01582,2e-05,1.65886,1.13095,0.09393,0.06227,740
0.30594,1.17108,0.01444,1.75274,0.9647,1.19164,0.74602,1.36743,2.07247,1.40735,1.12875,0.49257,0.00803,0.76823,0.01998,5e-05,1.74351,2.12707,0.03106,0.03766,741
0.0674,2.26111,0.00055,1.86583,1.64476,1.64995,0.84013,1.70545,1.35855,1.24717,1.21877,0.48359,0.05118,0.75511,0.00014,0.00058,1.9785,0.82859,0.00822,0.00976,742
0.18579,2.05949,0.01351,2.52252,1.44423,1.06398,1.53749,1.33652,2.33381,1.75561,1.10306,0.53002,0.01423,0.71841,0.01509,0.0121,1.87826,1.88277,0.05735,0.06407,743
0.05596,1.78329,0.05195,2.17003,0.81039,1.5994,1.23028,1.63392,2.58353,1.31935,1.19149,0.54561,0.11609,0.65301,0.00127,0.00055,1.266,1.48517,0.06642,0.03383,744
0.27587,1.40421,0.00085,1.86471,1.45714,1.64306,0.06956,2.46985,1.46805,0.98977,1.19362,0.48718,0.03708,0.78777,0.01154,0.0,2.27635,0.78245,0.02393,0.04261,745
0.05147,1.44319,0.03256,1.35935,0.77881,0.52801,1.15984,1.79615,1.58891,0.74689,1.35648,0.43587,0.00034,0.99162,0.07123,1e-05,0.96708,0.30732,0.03554,0.03473,746
0.21408,1.50369,0.00174,1.75365,1.31438,2.14951,0.20567,1.0976,0.91768,1.22444,1.32393,0.41337,0.03881,0.91007,0.06889,0.00012,2.12229,1.33507,0.012,0.01639,747
0.2206,1.47756,0.00166,1.96224,0.8006,0.45788,1.31431,1.20146,2.00082,0.92675,1.26932,0.47747,0.01798,1.02872,0.09516,0.00056,1.17835,0.99125,0.02369,0.0746,748
0.13005,1.57437,0.01063,2.04768,1.45996,0.82029,0.56573,1.45337,1.28281,0.91888,1.43913,0.38745,0.09962,0.75842,5e-05,0.00151,2.24698,1.03042,0.00012,0.03915,749
0.33137,2.06085,0.00018,1.95972,1.84901,1.0044,1.13857,1.04489,1.29133,1.54729,1.13282,0.51407,0.00049,0.70033,0.00041,0.00012,2.3528,1.68805,0.02688,0.0254,750
0.33511,1.86096,0.02894,1.62985,1.42787,1.1429,1.15809,1.36651,1.33742,1.49643,0.97654,0.54877,0.00105,0.70689,0.00372,0.00207,1.51467,1.20138,0.00778,0.0289,751
0.10088,1.289,0.00363,1.90419,1.10815,1.82491,0.00128,2.33934,2.10761,0.88276,1.30281,0.45449,0.05758,0.78184,0.0025,0.00076,2.14569,1.16127,0.00156,0.01535,752
0.05308,2.11207,0.0022,1.78452,1.1394,1.67233,1.59857,1.26391,2.20917,1.88127,0.88955,0.61451,8e-05,0.65588,0.01957,0.00117,1.52965,2.23685,0.07722,0.00534,753
0.05743,0.94537,0.20077,1.64292,0.87479,1.19611,0.00211,2.14096,2.05956,1.32042,1.23582,0.5099,7e-05,0.84708,0.03286,3e-05,1.71317,2.26442,0.04641,0.04259,754
0.08569,1.4402,0.11603,2.00709,1.3467,1.6495,0.01888,2.28631,2.0612,1.2125,1.01063,0.53298,0.00877,0.59842,0.00202,0.00212,2.44282,1.73949,0.06997,0.00501,755
0.12007,2.0452,0.00051,2.0367,1.41581,1.04737,1.01381,1.76087,1.61289,1.48105,0.91394,0.62526,0.0801,0.51872,0.00083,0.00086,1.60591,1.25669,0.12228,0.04876,756
0.22273,1.56276,0.00684,1.90513,1.38846,1.72569,0.8124,1.91568,2.37355,1.67159,1.23557,0.47094,0.06574,0.79282,0.00561,0.0006,2.23617,2.0628,0.0002,0.01332,757
0.10792,1.68583,0.00735,1.87983,1.52896,1.96155,0.40768,2.23976,1.6872,1.43483,1.28903,0.44703,0.00192,0.8262,0.0002,0.00484,2.16994,1.19713,8e-05,0.03642,758
0.06774,2.14428,0.08841,2.73961,1.34308,2.03973,1.15004,2.09017,2.37976,1.53417,1.50615,0.4481,0.05395,0.66801,1e-05,0.0025,1.69846,1.04438,0.06831,0.07936,759
0.11205,1.73415,0.47362,2.18557,0.69752,2.05011,0.1979,1.62058,1.33334,0.73712,1.42887,0.61872,0.39142,0.61183,0.00106,0.03549,0.9373,0.58627,0.04517,0.01082,760
0.29632,1.5485,0.03598,1.76029,1.32628,0.93197,0.95538,2.21729,2.19566,1.29463,1.08118,0.54503,0.09596,0.66345,1e-05,0.00019,1.86476,1.31087,0.06601,0.02361,761
0.14208,1.47075,0.02389,2.17473,0.84164,1.82873,0.58864,2.42642,2.41443,1.03364,1.30094,0.4105,0.00021,0.74373,0.00216,0.0159,1.30443,0.63427,0.00357,0.06591,762
0.1951,2.32934,0.00115,2.14408,1.89495,2.025,0.6345,1.68297,1.2185,1.31632,1.28328,0.45389,0.03123,0.81242,0.01443,0.0115,2.2796,0.86968,0.00116,0.02304,763
0.22752,1.50528,0.12304,2.02059,1.10564,1.6324,0.28384,2.14088,1.65588,1.17238,1.03844,0.56803,0.03823,0.64717,0.00029,0.00302,1.63782,1.11491,0.073,0.04748,764
0.13882,2.05088,0.00028,2.1633,1.43894,1.61137,0.90646,1.60698,1.82728,1.09423,1.32558,0.43753,0.03818,0.8659,0.01946,0.00018,2.16446,1.05561,0.00631,0.00527,765
0.08305,2.08651,0.03143,1.84976,1.48563,1.0572,1.31888,1.66552,1.52741,1.42905,1.38489,0.48714,0.11804,0.75964,0.01629,0.00029,1.61352,0.96835,0.03494,0.05489,766
0.3096,1.09047,0.10772,1.80411,0.85979,1.4072,0.00629,2.32766,1.69774,0.84922,1.17715,0.5776,0.24222,0.60359,0.0061,4e-05,1.56726,0.97024,0.10214,0.04963,767
0.06178,1.17327,0.00664,1.5346,1.07915,1.51174,0.00396,1.34952,1.50865,1.44936,0.98597,0.54863,0.00153,0.64606,0.00133,0.00467,1.9575,2.33759,0.06421,0.00533,768
0.05008,1.58132,0.00333,1.75065,0.90077,0.95001,0.91374,1.64327,1.82112,0.75602,1.22163,0.43949,7e-05,0.77546,0.00227,0.0009,1.478,0.75325,0.00124,0.01458,769
0.15957,1.49839,0.01005,2.1316,1.24375,0.57314,0.72106,2.24536,2.06764,0.9836,1.27266,0.49902,0.0306,0.7788,0.02132,0.00632,1.88808,0.96189,0.02136,0.0686,770
0.08169,2.27073,0.0109,2.6184,1.37126,1.82248,0.44238,1.02772,1.14213,1.21364,1.11298,0.56855,0.18476,0.63847,0.02519,0.00417,2.03462,1.3858,0.10277,0.01793,771
0.05568,1.12025,0.01185,1.52496,0.81565,1.25178,0.74239,2.0807,2.67585,1.60468,1.21934,0.48655,0.03402,0.78493,0.00262,0.0012,1.47003,2.16261,0.00118,0.03747,772
0.37168,1.53158,0.00562,1.70781,1.44193,1.77381,0.0695,1.34703,1.17123,1.67592,0.97172,0.5617,0.03879,0.5816,0.00177,8e-05,1.85039,2.1437,0.10898,0.02602,773
0.16731,2.19432,0.00324,1.87174,1.50031,0.84015,1.04686,0.75568,0.89372,1.06494,1.41128,0.56579,0.33408,0.68141,7e-05,0.00027,1.86257,1.14052,0.05743,0.00525,774
0.05666,2.12968,0.04449,1.93697,1.7871,1.96484,0.56622,2.15751,1.95243,1.9588,1.09529,0.52894,0.02974,0.69861,0.00137,0.00104,2.20582,2.01782,0.03569,0.01877,775
0.25154,1.15516,0.03958,1.7956,0.77176,0.84122,0.67025,1.63333,2.07589,0.78745,1.60985,0.47271,0.40247,0.75787,0.00062,0.00101,1.56086,1.23957,0.01842,0.03289,776
0.28537,1.64749,0.01061,1.60706,1.23741,1.07932,1.06127,0.90646,1.19616,1.37529,1.13216,0.52463,0.01542,0.74957,0.00499,0.00092,1.59583,1.48099,0.01856,0.02492,777
0.24788,1.20903,0.00253,1.95001,1.16631,1.77216,0.28898,1.91493,2.07465,1.35563,1.55138,0.3737,0.04184,0.81078,0.00145,0.00015,2.12714,1.84073,0.00292,0.04431,778
0.06395,1.75851,0.04331,2.18376,0.7951,1.89003,1.26412,1.45274,2.43046,1.00009,1.65518,0.32589,0.03333,0.84712,0.0,0.0,1.37058,0.96364,0.00198,0.02597,779
0.05338,1.94934,0.04153,1.70345,1.44125,1.38945,1.26271,1.4231,1.72413,1.88702,1.22243,0.51687,0.10159,0.76364,0.00765,3e-05,1.78102,1.9529,0.02126,0.02365,780
0.36314,1.59675,0.00354,2.40543,0.99772,1.95607,4e-05,1.12,0.86109,0.63946,1.47516,0.52059,0.20804,0.83657,0.04081,0.00024,1.9735,0.7943,0.06843,0.0236,781
0.19706,2.15954,0.01435,2.15957,0.94287,1.54935,1.05503,2.1338,1.97794,0.74222,1.62648,0.48076,0.43106,0.75616,0.00011,2e-05,0.99183,0.00222,0.00756,0.03585,782
0.1206,2.44568,0.0042,2.42041,1.4948,1.01548,1.17111,0.59405,1.13531,1.34773,0.92904,0.55827,0.00221,0.57176,0.00708,0.00092,1.79996,1.52698,0.0408,0.03277,783
0.31825,2.11331,0.00217,1.92799,1.32135,2.12101,1.19304,2.39465,2.40701,1.20094,1.21017,0.46941,1e-05,0.77969,1e-05,1e-05,1.60635,0.50665,0.00398,0.00956,784
0.05378,1.75353,0.08189,2.4039,1.62476,1.4956,8e-05,1.02527,1.31269,1.37694,1.23028,0.501,0.04845,0.68876,0.00436,4e-05,2.71628,2.41495,0.05386,0.01465,785
0.05002,1.92209,0.00997,1.84797,1.22306,1.94882,1.08313,0.90736,1.57602,1.73226,1.50808,0.54692,0.33399,0.72444,0.00818,0.0002,1.72687,1.9859,0.06338,0.00548,786
0.08554,2.16659,0.05979,2.24123,0.96473,1.417,1.56553,1.254,2.14389,1.5053,1.01176,0.54584,0.0021,0.66363,0.00722,0.00029,0.84182,1.00025,0.00101,0.03777,787
0.21225,1.77429,0.00247,1.65079,1.58737,1.5055,0.07254,1.52516,0.65426,0.67131,1.10518,0.49745,0.02281,0.77741,0.00235,0.00013,2.13878,0.36184,0.00263,0.00534,788
0.05676,1.82473,0.0157,1.88752,1.24428,2.04438,0.70511,1.71746,1.98159,1.90908,0.92145,0.58704,0.00103,0.59999,5e-05,0.00183,1.74695,2.1367,0.07723,0.01868,789
0.10984,1.82676,0.51036,2.24747,0.85767,1.70857,0.55268,1.01819,1.06954,1.29631,0.95585,0.61558,0.01192,0.66807,0.00712,0.02089,0.68379,1.20466,0.03163,0.02984,790
0.23803,1.80841,0.00674,2.42568,1.37804,0.63451,0.84727,1.22431,1.32877,0.86263,1.25924,0.45255,0.01007,0.9697,0.06304,0.00344,2.04521,0.97836,7e-05,0.07961,791
0.13996,1.18695,0.09247,1.69632,1.04502,1.86134,0.05937,1.71756,1.7415,1.61803,1.25017,0.47925,0.06911,0.85978,0.07053,4e-05,1.6817,2.21056,0.08084,0.03464,792
0.09872,1.54195,0.07719,1.56519,0.76795,1.22384,1.24171,0.80599,1.40967,1.37971,1.15548,0.4589,0.00677,0.85646,0.04631,0.00107,0.87413,1.25144,0.0029,0.03735,793
0.07937,1.05372,0.25039,1.5717,0.83115,1.68893,0.22774,2.1296,1.89376,1.33921,1.26525,0.46257,0.01197,1.03442,0.13491,8e-05,1.49739,1.70461,0.10102,0.0391,794
0.15335,1.87294,0.00217,2.09129,0.8768,1.05609,1.18684,2.07716,2.03122,0.8424,1.29344,0.49976,0.10172,0.73176,0.00615,0.0005,0.90921,0.14579,0.0272,0.07027,795
0.26056,0.99478,0.06686,1.60469,1.10498,0.76485,0.49283,2.24975,2.20328,1.50159,1.24876,0.46703,0.00025,0.81438,0.0026,0.00141,1.95422,2.16851,8e-05,0.06008,796
0.1978,1.27067,0.00051,1.94149,1.16406,1.04269,0.77278,1.69181,2.26698,1.4045,1.33172,0.46424,0.00968,0.82491,0.0074,0.00201,2.12107,2.13554,0.00648,0.0451,797
0.18143,1.75743,0.00013,1.89007,1.32197,1.74703,0.90203,1.54656,2.04008,1.74611,1.01109,0.56943,0.00024,0.72067,0.00926,0.00066,2.02324,2.13905,0.03035,0.01077,798
0.2265,1.09765,0.00093,1.38325,0.66327,1.53822,0.60936,1.63619,1.96271,1.08778,1.42535,0.5167,0.30803,0.64106,0.00133,0.0,1.23894,1.44025,0.03735,0.02156,799
0.05862,1.43898,0.13249,2.32523,0.4599,0.98137,0.88981,1.17724,2.23752,0.75828,1.05176,0.54111,0.06726,0.67058,0.01527,0.0029,1.03388,1.21653,5e-05,0.04257,800
0.37385,1.60231,0.03615,1.96183,1.18843,1.29475,0.53622,2.00572,1.72108,1.04174,0.91092,0.58779,0.06882,0.5821,0.0181,0.00708,1.76803,0.96713,0.10677,0.03475,801
0.15633,1.55056,0.20142,1.72754,1.25645,1.44116,0.36186,2.44984,1.71677,1.13379,1.03162,0.55986,0.01487,0.67342,0.01126,0.00062,1.70938,0.84562,0.06298,0.01968,802
0.28353,1.66043,0.03569,2.28696,1.58334,2.02564,0.3104,2.13234,1.79255,1.51584,1.55652,0.52449,0.48057,0.66949,0.0065,0.00289,2.33146,1.44484,0.06965,0.04469,803
0.08756,1.89352,0.06994,2.03363,1.79469,1.48613,0.5106,2.08089,1.86063,1.83443,1.01633,0.55614,0.04055,0.62822,0.00032,0.00017,2.52877,2.17622,0.07339,0.02519,804
0.25451,1.4868,0.02944,2.13393,1.39865,0.63532,0.84176,1.14121,1.62201,1.2337,1.22408,0.53101,0.13014,0.7425,0.03064,0.00042,2.36526,1.87386,0.07698,0.03946,805
0.06311,2.19463,0.00402,2.00293,1.5456,1.48386,1.04682,0.85862,1.38911,1.74146,0.95555,0.59581,0.00838,0.57656,0.00288,8e-05,2.15432,2.20417,0.0743,0.00506,806
0.06014,2.05083,0.12407,2.11453,1.40883,1.63514,0.90393,2.18151,2.06721,1.4089,1.46679,0.55195,0.43614,0.73188,0.02523,0.00062,1.9473,1.29503,0.05932,0.0198,807
